PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10000571,10000571,BA-CADRAAMU,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-CADRAAMU,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-CADRAAMU-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-CADRAAMU-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-CAP,1,0,30,70,14,,95,15,0,0,5,85
10000571,10000571,BA-CAP-FY,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CAP-SW,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CAPRACW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,BA-CAPRACW,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CAPRACW-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,BA-CAPRACW-SW,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CM,1,0,50,75,24,,95,10,0,10,5,75
10000571,10000571,BA-CM-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-COM,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-COM-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-CRM,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CRM-SW,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-CW,1,0,40,70,14,,100,15,0,5,0,75
10000571,10000571,BA-CW-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,BA-DAN,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,BA-DAN-SW,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,BA-DIGAN,1,1,35,75,23,CAH21-01-08,95,5,5,0,0,95
10000571,10000571,BA-DIGAN-FY,1,1,35,75,23,CAH21-01-08,95,5,5,0,0,95
10000571,10000571,BA-DIGAN-SW,1,1,35,75,23,CAH21-01-08,95,5,5,0,0,95
10000571,10000571,BA-DRA,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-DRA-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-DRAMT,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-DRAMT-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-DRAWP,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-DRAWP-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-ECS,1,0,20,70,14,,100,30,0,15,0,55
10000571,10000571,BA-ECS-SW,1,1,30,75,11,CAH15,75,0,15,10,10,65
10000571,10000571,BA-EDAAR,1,0,40,80,13,CAH21-01-02,100,5,0,0,0,90
10000571,10000571,BA-EDAAR,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDABM,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,BA-EDABM,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDACW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,BA-EDACW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDADAN,1,1,30,75,11,CAH15,75,0,15,10,10,65
10000571,10000571,BA-EDADRA,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDADRA,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-EDAEN,1,1,55,72,13,CAH19-01-03,92,21,7,10,2,61
10000571,10000571,BA-EDAEN,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDAHY,1,0,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-EDAHY,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDAMC,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,BA-EDAMC,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDAMU,1,0,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-EDAMU,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDASR,1,0,10,85,13,CAH20-02-02,80,20,5,15,15,45
10000571,10000571,BA-EDASR,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDATD,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDATD,1,0,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-EDSECAAR,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDSECAAR,1,1,410,73,12,CAH21-01,93,9,3,3,4,81
10000571,10000571,BA-EDSECABI,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BA-EDSECABI,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDSECADRA,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDSECADRA,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-EDSECAEN,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDSECAEN,1,1,55,72,13,CAH19-01-03,92,21,7,10,2,61
10000571,10000571,BA-EDSECAMU,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-EDSECAMU,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDSECASR,1,1,10,85,13,CAH20-02-02,80,20,5,15,15,45
10000571,10000571,BA-EDSECASR,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDTEC,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EDTEC-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-EN,1,0,25,75,14,,85,25,10,10,5,50
10000571,10000571,BA-EN-SW,1,1,55,72,13,CAH19-01-03,92,21,7,10,2,61
10000571,10000571,BA-EPEY,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-ES,1,0,85,73,24,,91,40,4,7,6,44
10000571,10000571,BA-ES-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-FD,1,0,10,80,14,,100,0,0,0,0,100
10000571,10000571,BA-FD-FY,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FD-SW,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FINEART,1,0,40,85,14,,100,5,0,0,0,90
10000571,10000571,BA-FINEART-FY,1,1,40,80,13,CAH21-01-02,100,5,0,0,0,90
10000571,10000571,BA-FINEART-SW,1,1,40,80,13,CAH21-01-02,100,5,0,0,0,90
10000571,10000571,BA-FMM,1,1,30,85,13,CAH17-01-03,85,10,15,5,0,70
10000571,10000571,BA-FMM-SW,1,1,30,85,13,CAH17-01-03,85,10,15,5,0,70
10000571,10000571,BA-FPD,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FPD-FY,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FPD-SW,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FSS,1,0,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,BA-FSS-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,BA-FTD,1,0,40,85,14,,90,10,0,0,10,85
10000571,10000571,BA-FTD-FY,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FTD-SW,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-FTV,1,0,30,75,14,,100,5,0,0,0,95
10000571,10000571,BA-FTV-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,BA-GE-HU-SW,1,1,55,75,12,CAH12-01,81,18,6,8,13,56
10000571,10000571,BA-GEHU,1,1,55,75,12,CAH12-01,81,18,6,8,13,56
10000571,10000571,BA-GRAPHCOM,1,0,75,70,24,,90,8,7,0,3,82
10000571,10000571,BA-GRAPHCOM-FY,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-GRAPHCOM-SW,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-HHP,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-HHP-SW,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-HP,1,1,30,75,11,CAH15,75,0,15,10,10,65
10000571,10000571,BA-HP,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-HP-SW,1,1,30,75,11,CAH15,75,0,15,10,10,65
10000571,10000571,BA-HP-SW,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-HY,1,0,40,85,14,,90,25,5,10,10,55
10000571,10000571,BA-HY-SW,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,BA-IDE,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-IDE-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-INTD,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-INTD-FY,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-INTD-SW,1,1,95,73,13,CAH21-01-03,94,9,3,0,3,85
10000571,10000571,BA-JP,1,1,80,76,12,CAH18-01,96,5,4,3,0,88
10000571,10000571,BA-JP-SW,1,1,80,76,12,CAH18-01,96,5,4,3,0,88
10000571,10000571,BA-LPEC,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-LPEC-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BA-MC,1,0,15,75,14,,95,0,5,10,0,80
10000571,10000571,BA-MC-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,BA-MT,1,0,30,70,14,,95,5,0,5,5,85
10000571,10000571,BA-MT-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MTGIM,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MTGIM-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUCM,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUCM-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUJZ,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUJZ-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUS,1,0,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUS-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUVP,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-MUVP-SW,1,1,90,69,13,CAH21-01-05,96,11,2,7,2,78
10000571,10000571,BA-PH,1,0,35,75,24,,95,5,5,0,0,95
10000571,10000571,BA-PH-FY,1,1,35,75,23,CAH21-01-08,95,5,5,0,0,95
10000571,10000571,BA-PH-SW,1,1,35,75,23,CAH21-01-08,95,5,5,0,0,95
10000571,10000571,BA-RPE,1,0,15,90,14,,80,25,5,0,15,55
10000571,10000571,BA-RPE-SW,1,1,10,85,13,CAH20-02-02,80,20,5,15,15,45
10000571,10000571,BA-TDP,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BA-TDP-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,BAMA-CM,1,0,10,85,14,,100,10,0,0,0,90
10000571,10000571,BS-BI,1,0,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BI-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BICB,1,0,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BICB-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BIHB,1,0,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BIHB-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-BIMB,1,1,25,70,12,CAH03-01,90,30,10,15,0,50
10000571,10000571,BS-BIMB-SW,1,1,25,70,12,CAH03-01,90,30,10,15,0,50
10000571,10000571,BS-CCAN,1,0,,,,,,,,,,
10000571,10000571,BS-CCAN-SW,1,1,,,,,,,,,,
10000571,10000571,BS-CCGM,1,1,,,,,,,,,,
10000571,10000571,BS-CCGM-SW,1,1,,,,,,,,,,
10000571,10000571,BS-CCWT,1,1,,,,,,,,,,
10000571,10000571,BS-CCWT-SW,1,1,,,,,,,,,,
10000571,10000571,BS-CRI,1,0,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,BS-CRI-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,BS-EDABI,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BS-EDABI,1,0,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,BS-EDAGE,1,0,45,75,13,CAH12-01-02,80,20,5,5,15,55
10000571,10000571,BS-EDAGE,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BS-EDAPS,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BS-EDAPS,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,BS-EDASC,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,BS-EDASC,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,BS-EV,1,0,15,95,24,,80,5,15,15,5,65
10000571,10000571,BS-EV-SW,1,1,15,95,23,CAH12-01-04,80,5,15,15,5,65
10000571,10000571,BS-FPS,1,1,55,77,12,CAH04-01,89,10,7,22,4,58
10000571,10000571,BS-FPS-SW,1,1,55,77,12,CAH04-01,89,10,7,22,4,58
10000571,10000571,BS-FS,1,0,20,75,13,CAH02-03-02,95,0,0,0,5,95
10000571,10000571,BS-FS-SW,1,1,20,75,13,CAH02-03-02,95,0,0,0,5,95
10000571,10000571,BS-GDS,1,0,20,90,14,,70,10,10,5,20,55
10000571,10000571,BS-GDS-SW,1,1,45,75,13,CAH12-01-02,80,20,5,5,15,55
10000571,10000571,BS-GE,1,0,25,70,14,,90,30,5,10,10,50
10000571,10000571,BS-GE-PH-SW,1,1,45,75,13,CAH12-01-02,80,20,5,5,15,55
10000571,10000571,BS-GE-SW,1,1,55,75,12,CAH12-01,81,18,6,8,13,56
10000571,10000571,BS-GEPH,1,1,45,75,13,CAH12-01-02,80,20,5,5,15,55
10000571,10000571,BS-HN,1,0,10,80,14,,90,0,0,0,10,90
10000571,10000571,BS-HN-SW,1,1,20,75,13,CAH02-03-02,95,0,0,0,5,95
10000571,10000571,BS-PS,1,0,45,75,14,,90,10,5,25,0,55
10000571,10000571,BS-PS-SW,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,BS-SC,1,0,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,BS-SC-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,FD-CCPT,1,0,10,70,14,,100,75,0,10,0,15
10000571,10000571,MOD-BIACRI,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIACRI,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BIACRI-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BIACRI-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIADAN,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIADAN,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-BIADAN-SW,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-BIADAN-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIAED,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIAED,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-BIAED-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-BIAED-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIAPS,1,0,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-BIAPS,1,0,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIAPS-SW,1,1,25,70,13,CAH03-01-02,90,30,10,15,0,50
10000571,10000571,MOD-BIAPS-SW,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-BMACC,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMACC-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMACRI,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMACRI,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BMACRI-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BMACRI-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMADAN,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-BMADAN,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMADAN-SW,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-BMADAN-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMADRA,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,MOD-BMADRA,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMADRA-SW,1,1,105,78,13,CAH21-01-06,85,8,8,5,7,73
10000571,10000571,MOD-BMADRA-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAED,1,0,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-BMAED,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAED-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-BMAED-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAFI,1,0,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-BMAFI,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAFI-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-BMAFI-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAGE,1,0,45,75,13,CAH12-01-02,80,20,5,5,15,55
10000571,10000571,MOD-BMAGE,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAGE-SW,1,1,55,75,12,CAH12-01,81,18,6,8,13,56
10000571,10000571,MOD-BMAGE-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAHY,1,0,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,MOD-BMAHY,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAHY-SW,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,MOD-BMAHY-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAMC,1,0,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-BMAMC,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAMC-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-BMAMC-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAPS,1,0,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-BMAPS,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAPS-SW,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-BMAPS-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAPU,1,0,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-BMAPU,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMAPU-SW,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-BMAPU-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMASC,1,0,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BMASC,1,0,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-BMASC-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-BMASC-SW,1,1,80,79,13,CAH17-01-02,94,10,2,4,4,80
10000571,10000571,MOD-CCAPU,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-CCAPU-SW,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-CRIAPS,1,0,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CRIAPS,1,0,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-CRIAPS-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CRIAPS-SW,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-CRIAPUB,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-CRIAPUB,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CRIAPUB-SW,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-CRIAPUB-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CRIASC,1,0,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CRIASC-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CWACRI,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CWACRI,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWACRI-SW,1,1,30,75,13,CAH15-01-02,75,0,15,10,10,65
10000571,10000571,MOD-CWACRI-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAED,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-CWAED,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAED-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-CWAED-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAEN,1,0,55,72,13,CAH19-01-03,92,21,7,10,2,61
10000571,10000571,MOD-CWAEN,1,0,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAEN-SW,1,1,55,72,13,CAH19-01-03,92,21,7,10,2,61
10000571,10000571,MOD-CWAEN-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAFI,1,0,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-CWAFI,1,0,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAFI-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAFI-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-CWAHY,1,0,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAHY,1,0,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,MOD-CWAHY-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAHY-SW,1,1,60,78,13,CAH20-01-01,91,22,4,15,5,54
10000571,10000571,MOD-CWAMC,1,0,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAMC,1,0,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-CWAMC-SW,1,1,60,71,13,CAH18-01-05,95,5,5,3,0,87
10000571,10000571,MOD-CWAMC-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPE,1,0,15,75,13,CAH20-02-01,85,25,5,15,10,40
10000571,10000571,MOD-CWAPE,1,0,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPE-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPE-SW,1,1,15,75,13,CAH20-02-01,85,25,5,15,10,40
10000571,10000571,MOD-CWAPS,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-CWAPS,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPS-SW,1,1,55,77,13,CAH04-01-01,89,10,7,22,4,58
10000571,10000571,MOD-CWAPS-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPU,1,0,25,100,24,,95,10,5,15,0,75
10000571,10000571,MOD-CWAPU-SW,1,1,70,71,13,CAH19-01-05,95,15,2,10,3,71
10000571,10000571,MOD-CWAPU-SW,1,1,20,95,13,CAH18-01-03,100,5,0,5,0,90
10000571,10000571,MOD-DANAED,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-DANAED,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
10000571,10000571,MOD-DANAED-SW,1,1,20,75,13,CAH21-01-07,100,10,0,0,0,85
10000571,10000571,MOD-DANAED-SW,1,1,160,75,13,CAH22-01-01,95,40,1,14,4,41
